typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20250101","2025","52","2025","32","ARG","Argentina","M","Import","757","CHE","Switzerland","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","24628.23","20826.19","24628.23","0","false","true",
"C","A","20250101","2025","52","2025","32","ARG","Argentina","M","Import","792","TUR","Türkiye","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","129223.36","126523.87","129223.36","0","false","true",
"C","A","20250101","2025","52","2025","32","ARG","Argentina","M","Import","818","EGY","Egypt","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1027543.02","934666.47","1027543.02","0","false","true",
"C","A","20250101","2025","52","2025","32","ARG","Argentina","M","Import","826","GBR","United Kingdom","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","149092.04","139650.94","149092.04","0","false","true",
"C","A","20250101","2025","52","2025","32","ARG","Argentina","M","Import","842","USA","USA","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","2205964.05","1999735.38","2205964.05","0","false","true",
"C","A","20250101","2025","52","2025","32","ARG","Argentina","M","Import","858","URY","Uruguay","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","6666","5600","6666","0","false","true",
"C","A","20250101","2025","52","2025","32","ARG","Argentina","M","Import","860","UZB","Uzbekistan","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","15105.72","14768.91","15105.72","0","false","true",
"C","A","20250101","2025","52","2025","36","AUS","Australia","M","Import","0","W00","World","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","341851813.894","309201441.757","341851813.894","0","false","true",
"C","A","20250101","2025","52","2025","36","AUS","Australia","M","Import","4","AFG","Afghanistan","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","5909.77","5558.635","5909.77","0","false","true",
"C","A","20250101","2025","52","2025","36","AUS","Australia","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","2867888.274","2502388.017","2867888.274","0","false","true",
"C","A","20250101","2025","52","2025","36","AUS","Australia","M","Import","36","AUS","Australia","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","264845.713","242744.188","264845.713","0","false","true",
"C","A","20250101","2025","52","2025","36","AUS","Australia","M","Import","40","AUT","Austria","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","2672.188","2563.476","2672.188","0","false","true",
"C","A","20250101","2025","52","2025","36","AUS","Australia","M","Import","50","BGD","Bangladesh","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","276619.782","257906.96","276619.782","0","false","true",
"C","A","20250101","2025","52","2025","36","AUS","Australia","M","Import","56","BEL","Belgium","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","21346087.397","19105509.014","21346087.397","0","false","true",
"C","A","20250101","2025","52","2025","36","AUS","Australia","M","Import","72","BWA","Botswana","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","18851.218","17739.702","18851.218","0","false","true",
"C","A","20250101","2025","52","2025","36","AUS","Australia","M","Import","76","BRA","Brazil","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","325675.834","308586.204","325675.834","0","false","true",
"C","A","20250101","2025","52","2025","36","AUS","Australia","M","Import","90","SLB","Solomon Isds","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","177374.854","155185.777","177374.854","0","false","true",
"C","A","20250101","2025","52","2025","36","AUS","Australia","M","Import","100","BGR","Bulgaria","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","5125.883","4943.415","5125.883","0","false","true",
"C","A","20250101","2025","52","2025","36","AUS","Australia","M","Import","104","MMR","Myanmar","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1610080.416","1517295.619","1610080.416","0","false","true",
"C","A","20250101","2025","52","2025","36","AUS","Australia","M","Import","116","KHM","Cambodia","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","11546.362","11203.449","11546.362","0","false","true",
"C","A","20250101","2025","52","2025","36","AUS","Australia","M","Import","124","CAN","Canada","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","6569130.792","6019904.233","6569130.792","0","false","true",
"C","A","20250101","2025","52","2025","36","AUS","Australia","M","Import","144","LKA","Sri Lanka","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","272868.243","255945.121","272868.243","0","false","true",
"C","A","20250101","2025","52","2025","36","AUS","Australia","M","Import","152","CHL","Chile","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","738863.682","686227.483","738863.682","0","false","true",
"C","A","20250101","2025","52","2025","36","AUS","Australia","M","Import","156","CHN","China","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","104208075.223","96040314.268","104208075.223","0","false","true",
"C","A","20250101","2025","52","2025","36","AUS","Australia","M","Import","170","COL","Colombia","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","320816.35","295092.088","320816.35","0","false","true",
"C","A","20250101","2025","52","2025","36","AUS","Australia","M","Import","188","CRI","Costa Rica","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","13517.828","12975.965","13517.828","0","false","true",
"C","A","20250101","2025","52","2025","36","AUS","Australia","M","Import","191","HRV","Croatia","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","2492.832","2401.827","2492.832","0","false","true",
"C","A","20250101","2025","52","2025","36","AUS","Australia","M","Import","218","ECU","Ecuador","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","598438.891","552345.123","598438.891","0","false","true",
"C","A","20250101","2025","52","2025","36","AUS","Australia","M","Import","242","FJI","Fiji","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","9392106.311","7346906.579","9392106.311","0","false","true",
"C","A","20250101","2025","52","2025","36","AUS","Australia","M","Import","251","FRA","France","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","9031025.929","7952084.152","9031025.929","0","false","true",
"C","A","20250101","2025","52","2025","36","AUS","Australia","M","Import","276","DEU","Germany","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","764506.192","728616.941","764506.192","0","false","true",
"C","A","20250101","2025","52","2025","36","AUS","Australia","M","Import","288","GHA","Ghana","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","143329.73","136957.131","143329.73","0","false","true",
"C","A","20250101","2025","52","2025","36","AUS","Australia","M","Import","300","GRC","Greece","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","12685843.762","12233618.832","12685843.762","0","false","true",
"C","A","20250101","2025","52","2025","36","AUS","Australia","M","Import","320","GTM","Guatemala","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","45456.022","38531.895","45456.022","0","false","true",
"C","A","20250101","2025","52","2025","36","AUS","Australia","M","Import","344","HKG","China, Hong Kong SAR","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","12281.273","11886.936","12281.273","0","false","true",
"C","A","20250101","2025","52","2025","36","AUS","Australia","M","Import","348","HUN","Hungary","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","270193.498","256527.158","270193.498","0","false","true",
"C","A","20250101","2025","52","2025","36","AUS","Australia","M","Import","360","IDN","Indonesia","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","391597.183","363793.599","391597.183","0","false","true",
"C","A","20250101","2025","52","2025","36","AUS","Australia","M","Import","364","IRN","Iran","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","313677.205","285930.987","313677.205","0","false","true",
"C","A","20250101","2025","52","2025","36","AUS","Australia","M","Import","368","IRQ","Iraq","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","796.077","738.12","796.077","0","false","true",
"C","A","20250101","2025","52","2025","36","AUS","Australia","M","Import","376","ISR","Israel","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1002964.452","980592.108","1002964.452","0","false","true",
"C","A","20250101","2025","52","2025","36","AUS","Australia","M","Import","380","ITA","Italy","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1803750.889","1661365.447","1803750.889","0","false","true",
"C","A","20250101","2025","52","2025","36","AUS","Australia","M","Import","392","JPN","Japan","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","129396.478","124327.301","129396.478","0","false","true",
"C","A","20250101","2025","52","2025","36","AUS","Australia","M","Import","398","KAZ","Kazakhstan","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","41695.636","39398.565","41695.636","0","false","true",
"C","A","20250101","2025","52","2025","36","AUS","Australia","M","Import","404","KEN","Kenya","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","31987.112","28241.552","31987.112","0","false","true",
"C","A","20250101","2025","52","2025","36","AUS","Australia","M","Import","410","KOR","Rep. of Korea","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","8475690.799","7477033.733","8475690.799","0","false","true",
"C","A","20250101","2025","52","2025","36","AUS","Australia","M","Import","422","LBN","Lebanon","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","62594.778","53984.345","62594.778","0","false","true",
"C","A","20250101","2025","52","2025","36","AUS","Australia","M","Import","458","MYS","Malaysia","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","107427.787","102875.674","107427.787","0","false","true",
"C","A","20250101","2025","52","2025","36","AUS","Australia","M","Import","484","MEX","Mexico","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","18188897.255","14673480.65","18188897.255","0","false","true",
"C","A","20250101","2025","52","2025","36","AUS","Australia","M","Import","490","S19","Other Asia, nes","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","470452.777","444441.601","470452.777","0","false","true",
"C","A","20250101","2025","52","2025","36","AUS","Australia","M","Import","504","MAR","Morocco","0","W00","World","H6","HS","true","07","Vegetables and certain roots and tubers; edible","2","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","44979.159","42349.084","44979.159","0","false","true",
