typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20250101","2025","52","2025","208","DNK","Denmark","X","Export","579","NOR","Norway","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","265226","false","8","kg","265226","false","265226","false","0","false",,"593096.027","593096.027","0","false","true",
"C","A","20250101","2025","52","2025","208","DNK","Denmark","X","Export","616","POL","Poland","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","60096","false","8","kg","60096","false","60096","false","0","false",,"105843.769","105843.769","0","false","true",
"C","A","20250101","2025","52","2025","208","DNK","Denmark","X","Export","642","ROU","Romania","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4134","false","8","kg","4134","false","4134","false","0","false",,"9530.761","9530.761","0","false","true",
"C","A","20250101","2025","52","2025","208","DNK","Denmark","X","Export","702","SGP","Singapore","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","100","false","8","kg","100","false","100","false","0","false",,"230.101","230.101","0","false","true",
"C","A","20250101","2025","52","2025","208","DNK","Denmark","X","Export","703","SVK","Slovakia","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2873","false","8","kg","2873","false","2873","false","0","false",,"6140.419","6140.419","0","false","true",
"C","A","20250101","2025","52","2025","208","DNK","Denmark","X","Export","705","SVN","Slovenia","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1387","false","8","kg","1387","false","1387","false","0","false",,"2993.403","2993.403","0","false","true",
"C","A","20250101","2025","52","2025","208","DNK","Denmark","X","Export","724","ESP","Spain","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","67","false","8","kg","67","false","67","false","0","false",,"242.275","242.275","0","false","true",
"C","A","20250101","2025","52","2025","208","DNK","Denmark","X","Export","752","SWE","Sweden","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2426777","false","8","kg","2426777","false","2426777","false","0","false",,"6971651.897","6971651.897","0","false","true",
"C","A","20250101","2025","52","2025","208","DNK","Denmark","X","Export","757","CHE","Switzerland","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","8","false","8","kg","8","false","8","false","0","false",,"70.587","70.587","0","false","true",
"C","A","20250101","2025","52","2025","208","DNK","Denmark","X","Export","784","ARE","United Arab Emirates","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","3","false","8","kg","3","false","3","false","0","false",,"22.79","22.79","0","false","true",
"C","A","20250101","2025","52","2025","208","DNK","Denmark","X","Export","807","MKD","North Macedonia","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","14","false","8","kg","14","false","14","false","0","false",,"152.919","152.919","0","false","true",
"C","A","20250101","2025","52","2025","208","DNK","Denmark","X","Export","826","GBR","United Kingdom","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","12668","false","8","kg","12668","false","12668","false","0","false",,"18791.466","18791.466","0","false","true",
"C","A","20250101","2025","52","2025","208","DNK","Denmark","X","Export","842","USA","USA","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","361","false","8","kg","361","false","361","false","0","false",,"2913.268","2913.268","0","false","true",
"C","A","20250101","2025","52","2025","208","DNK","Denmark","X","Export","899","_X ","Areas, nes","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4980","false","8","kg","4980","false","4980","false","0","false",,"13363.456","13363.456","0","false","true",
"C","A","20250101","2025","52","2025","222","SLV","El Salvador","M","Import","0","W00","World","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","160081477.06","false","8","kg","160081477.06","false","160081477.06","false","0","false","97593694.53",,"97593694.53","0","false","true",
"C","A","20250101","2025","52","2025","222","SLV","El Salvador","M","Import","32","ARG","Argentina","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","212801","false","8","kg","212801","false","212801","false","0","false","145438.48",,"145438.48","0","false","true",
"C","A","20250101","2025","52","2025","222","SLV","El Salvador","M","Import","76","BRA","Brazil","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6.5","false","8","kg","6.5","false","6.5","false","0","false","374.82",,"374.82","0","false","true",
"C","A","20250101","2025","52","2025","222","SLV","El Salvador","M","Import","124","CAN","Canada","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","11868","false","8","kg","11868","false","11868","false","0","false","5856.37",,"5856.37","0","false","true",
"C","A","20250101","2025","52","2025","222","SLV","El Salvador","M","Import","156","CHN","China","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","32.57","false","8","kg","32.57","false","32.57","false","0","false","724.63",,"724.63","0","false","true",
"C","A","20250101","2025","52","2025","222","SLV","El Salvador","M","Import","188","CRI","Costa Rica","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6996011.22","false","8","kg","6996011.22","false","6996011.22","false","0","false","2259156.09",,"2259156.09","0","false","true",
"C","A","20250101","2025","52","2025","222","SLV","El Salvador","M","Import","218","ECU","Ecuador","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","14.5","false","8","kg","14.5","false","14.5","false","0","false","674.94",,"674.94","0","false","true",
"C","A","20250101","2025","52","2025","222","SLV","El Salvador","M","Import","320","GTM","Guatemala","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1522883.75","false","8","kg","1522883.75","false","1522883.75","false","0","false","1752851.1",,"1752851.1","0","false","true",
"C","A","20250101","2025","52","2025","222","SLV","El Salvador","M","Import","340","HND","Honduras","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","11659284.29","false","8","kg","11659284.29","false","11659284.29","false","0","false","4283484.41",,"4283484.41","0","false","true",
"C","A","20250101","2025","52","2025","222","SLV","El Salvador","M","Import","380","ITA","Italy","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","28753.88","false","8","kg","28753.88","false","28753.88","false","0","false","133113.07",,"133113.07","0","false","true",
"C","A","20250101","2025","52","2025","222","SLV","El Salvador","M","Import","392","JPN","Japan","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6.06","false","8","kg","6.06","false","6.06","false","0","false","97.85",,"97.85","0","false","true",
"C","A","20250101","2025","52","2025","222","SLV","El Salvador","M","Import","458","MYS","Malaysia","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","0.86","false","8","kg","0.86","false","0.86","false","0","false","58.58",,"58.58","0","false","true",
"C","A","20250101","2025","52","2025","222","SLV","El Salvador","M","Import","484","MEX","Mexico","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7482335.68","false","8","kg","7482335.68","false","7482335.68","false","0","false","28026293.5",,"28026293.5","0","false","true",
"C","A","20250101","2025","52","2025","222","SLV","El Salvador","M","Import","558","NIC","Nicaragua","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4241131.91","false","8","kg","4241131.91","false","4241131.91","false","0","false","1649401.05",,"1649401.05","0","false","true",
"C","A","20250101","2025","52","2025","222","SLV","El Salvador","M","Import","586","PAK","Pakistan","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","100654.94","false","8","kg","100654.94","false","100654.94","false","0","false","69142.37",,"69142.37","0","false","true",
"C","A","20250101","2025","52","2025","222","SLV","El Salvador","M","Import","600","PRY","Paraguay","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","930930","false","8","kg","930930","false","930930","false","0","false","597054.85",,"597054.85","0","false","true",
"C","A","20250101","2025","52","2025","222","SLV","El Salvador","M","Import","699","IND","India","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1048614.34","false","8","kg","1048614.34","false","1048614.34","false","0","false","772555.62",,"772555.62","0","false","true",
"C","A","20250101","2025","52","2025","222","SLV","El Salvador","M","Import","724","ESP","Spain","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","352.68","false","8","kg","352.68","false","352.68","false","0","false","722.81",,"722.81","0","false","true",
"C","A","20250101","2025","52","2025","222","SLV","El Salvador","M","Import","764","THA","Thailand","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","52373466.33","false","8","kg","52373466.33","false","52373466.33","false","0","false","28002288.32",,"28002288.32","0","false","true",
"C","A","20250101","2025","52","2025","222","SLV","El Salvador","M","Import","842","USA","USA","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","71007987.13","false","8","kg","71007987.13","false","71007987.13","false","0","false","28115760.99",,"28115760.99","0","false","true",
"C","A","20250101","2025","52","2025","222","SLV","El Salvador","M","Import","858","URY","Uruguay","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2464341.42","false","8","kg","2464341.42","false","2464341.42","false","0","false","1778644.68",,"1778644.68","0","false","true",
"C","A","20250101","2025","52","2025","233","EST","Estonia","M","Import","0","W00","World","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4317836.221","false","8","kg","4317836.221","false","4317836.221","false","0","false","5597413.83",,"5597413.83","0","false","true",
"C","A","20250101","2025","52","2025","233","EST","Estonia","M","Import","31","AZE","Azerbaijan","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","615.6","false","8","kg","615.6","false","615.6","false","0","false","1190.59",,"1190.59","0","false","true",
"C","A","20250101","2025","52","2025","233","EST","Estonia","M","Import","50","BGD","Bangladesh","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","150","false","8","kg","150","false","150","false","0","false","698.18",,"698.18","0","false","true",
"C","A","20250101","2025","52","2025","233","EST","Estonia","M","Import","56","BEL","Belgium","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","247741","false","8","kg","247741","false","247741","false","0","false","410756.82",,"410756.82","0","false","true",
"C","A","20250101","2025","52","2025","233","EST","Estonia","M","Import","104","MMR","Myanmar","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1085437.717","false","8","kg","1085437.717","false","1085437.717","false","0","false","1072412",,"1072412","0","false","true",
"C","A","20250101","2025","52","2025","233","EST","Estonia","M","Import","116","KHM","Cambodia","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","76029","false","8","kg","76029","false","76029","false","0","false","114163.18",,"114163.18","0","false","true",
"C","A","20250101","2025","52","2025","233","EST","Estonia","M","Import","124","CAN","Canada","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4.153","false","8","kg","4.153","false","4.153","false","0","false","22.19",,"22.19","0","false","true",
"C","A","20250101","2025","52","2025","233","EST","Estonia","M","Import","144","LKA","Sri Lanka","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","60","false","8","kg","60","false","60","false","0","false","132.12",,"132.12","0","false","true",
"C","A","20250101","2025","52","2025","233","EST","Estonia","M","Import","156","CHN","China","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","112.29","false","8","kg","112.29","false","112.29","false","0","false","370.22",,"370.22","0","false","true",
"C","A","20250101","2025","52","2025","233","EST","Estonia","M","Import","203","CZE","Czechia","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","193771.51","false","8","kg","193771.51","false","193771.51","false","0","false","123417.28",,"123417.28","0","false","true",
"C","A","20250101","2025","52","2025","233","EST","Estonia","M","Import","208","DNK","Denmark","0","W00","World","H6","HS","true","1006","Rice","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6139.5","false","8","kg","6139.5","false","6139.5","false","0","false","14487.94",,"14487.94","0","false","true",
